,dataset_name,feature_name,tree_id,nodes,edges,diameter,weak_components,strong_components,node_connectivity,mean_hub_score,mean_auth_score,median_degree,mean_degree,depth,num_of_branches,branching_ratio
3,adult,workclass,3,46,115,5,1,4,-1,0.021739130434782608,0.021739130434782608,6.5,8.416666666666666,28,262,0.10687022900763359
4,adult,workclass,4,44,125,5,1,7,-1,0.022727272727272728,0.022727272727272728,7.0,9.76923076923077,30,284,0.1056338028169014
5,adult,workclass,5,50,120,5,1,13,-1,0.020000000000000004,0.020000000000000004,7.5,9.285714285714286,32,266,0.12030075187969924
6,adult,workclass,6,47,139,5,1,8,-1,0.02127659574468085,0.02127659574468085,7.0,10.307692307692308,30,310,0.0967741935483871
7,adult,workclass,7,51,133,6,1,5,-1,0.0196078431372549,0.0196078431372549,7.0,9.846153846153847,30,286,0.1048951048951049
8,adult,workclass,8,49,124,4,1,4,-1,0.020408163265306128,0.02040816326530612,7.0,9.076923076923077,21,268,0.07835820895522388
9,adult,workclass,9,53,132,5,1,10,-1,0.018867924528301886,0.01886792452830189,7.0,9.923076923076923,28,310,0.09032258064516129
10,adult,workclass,10,44,107,5,1,4,-1,0.02272727272727273,0.022727272727272724,5.5,7.2,32,232,0.13793103448275862
11,adult,workclass,11,48,126,5,1,4,-1,0.020833333333333332,0.020833333333333332,6.5,8.833333333333334,26,282,0.09219858156028368
12,adult,workclass,12,49,131,5,1,5,-1,0.020408163265306128,0.020408163265306128,7.5,9.285714285714286,28,290,0.09655172413793103
13,adult,workclass,13,46,130,5,1,4,-1,0.021739130434782608,0.021739130434782605,8.0,10.533333333333333,24,302,0.07947019867549669
14,adult,workclass,14,45,124,4,1,3,-1,0.022222222222222223,0.022222222222222216,8.5,10.416666666666666,25,292,0.08561643835616438
15,adult,workclass,15,45,123,6,1,6,-1,0.022222222222222223,0.02222222222222222,7.0,9.538461538461538,24,282,0.0851063829787234
16,adult,workclass,16,55,144,5,1,5,-1,0.01818181818181818,0.01818181818181818,7.0,9.076923076923077,34,322,0.10559006211180125
17,adult,workclass,17,53,150,5,1,2,-1,0.018867924528301883,0.018867924528301883,8.0,9.266666666666667,25,320,0.078125
18,adult,workclass,18,50,120,4,1,6,-1,0.02,0.02,7.0,9.23076923076923,28,254,0.11023622047244094
19,adult,workclass,19,50,126,6,1,9,-1,0.02,0.020000000000000004,8.0,9.846153846153847,27,284,0.09507042253521127
20,adult,workclass,20,51,150,5,1,6,-1,0.019607843137254905,0.019607843137254905,8.0,9.642857142857142,29,316,0.09177215189873418
21,adult,workclass,21,50,149,4,1,4,-1,0.02,0.020000000000000004,8.5,10.071428571428571,25,318,0.07861635220125786
22,adult,workclass,22,51,133,5,1,6,-1,0.019607843137254898,0.019607843137254905,7.5,9.25,30,284,0.1056338028169014
23,adult,workclass,23,51,140,6,1,4,-1,0.0196078431372549,0.019607843137254895,7.0,9.076923076923077,30,300,0.1
24,adult,workclass,24,52,137,6,1,5,-1,0.019230769230769235,0.019230769230769232,7.0,8.461538461538462,35,294,0.11904761904761904
25,adult,workclass,25,47,119,5,1,3,-1,0.021276595744680857,0.021276595744680847,7.0,8.615384615384615,34,264,0.12878787878787878
26,adult,workclass,26,53,131,5,1,6,-1,0.018867924528301886,0.018867924528301886,8.0,9.133333333333333,37,298,0.12416107382550336
27,adult,workclass,27,49,145,5,1,3,-1,0.020408163265306128,0.02040816326530612,8.0,10.384615384615385,27,326,0.08282208588957055
28,adult,workclass,28,50,118,6,1,5,-1,0.019999999999999997,0.02,6.5,9.083333333333334,32,258,0.12403100775193798
29,adult,workclass,29,52,143,5,1,6,-1,0.019230769230769232,0.019230769230769232,6.5,8.333333333333334,26,314,0.08280254777070063
30,adult,workclass,30,51,149,5,1,4,-1,0.0196078431372549,0.019607843137254905,8.5,11.071428571428571,25,332,0.07530120481927711
31,adult,workclass,31,49,112,6,1,3,-1,0.02040816326530612,0.02040816326530612,5.5,9.8,28,254,0.11023622047244094
32,adult,workclass,32,48,119,6,1,10,-1,0.020833333333333332,0.020833333333333332,8.0,8.8,27,246,0.10975609756097561
33,adult,workclass,33,45,126,5,1,6,-1,0.022222222222222227,0.022222222222222227,6.0,10.454545454545455,23,290,0.07931034482758621
34,adult,workclass,34,46,126,4,1,3,-1,0.021739130434782608,0.021739130434782608,7.0,7.583333333333333,24,270,0.08888888888888889
35,adult,workclass,35,53,129,5,1,3,-1,0.018867924528301886,0.018867924528301886,6.5,8.166666666666666,27,286,0.0944055944055944
36,adult,workclass,36,46,113,5,1,5,-1,0.021739130434782615,0.021739130434782605,6.5,8.5,27,252,0.10714285714285714
37,adult,workclass,37,45,119,6,1,7,-1,0.022222222222222227,0.022222222222222223,7.0,9.076923076923077,23,266,0.08646616541353383
38,adult,workclass,38,51,129,5,1,4,-1,0.019607843137254898,0.0196078431372549,7.0,8.846153846153847,30,300,0.1
39,adult,workclass,39,51,143,4,1,1,-1,0.0196078431372549,0.0196078431372549,8.0,10.538461538461538,27,304,0.08881578947368421
40,adult,workclass,40,51,122,5,1,3,-1,0.019607843137254895,0.0196078431372549,7.0,8.692307692307692,24,274,0.08759124087591241
41,adult,workclass,41,47,119,5,1,6,-1,0.021276595744680847,0.021276595744680847,7.0,8.692307692307692,22,264,0.08333333333333333
42,adult,workclass,42,54,137,6,1,3,-1,0.018518518518518514,0.018518518518518517,7.5,9.285714285714286,26,292,0.08904109589041095
43,adult,workclass,43,49,121,5,1,6,-1,0.02040816326530612,0.020408163265306117,7.5,9.571428571428571,25,268,0.09328358208955224
44,adult,workclass,44,51,144,5,1,3,-1,0.0196078431372549,0.019607843137254898,7.5,9.583333333333334,31,322,0.09627329192546584
45,adult,workclass,45,51,137,5,1,8,-1,0.019607843137254905,0.0196078431372549,7.0,9.384615384615385,31,306,0.10130718954248366
46,adult,workclass,46,51,134,5,1,6,-1,0.019607843137254898,0.019607843137254905,6.5,10.083333333333334,26,304,0.08552631578947369
47,adult,workclass,47,47,143,5,1,4,-1,0.02127659574468085,0.02127659574468085,7.5,8.928571428571429,26,316,0.08227848101265822
48,adult,workclass,48,46,113,5,1,4,-1,0.021739130434782615,0.021739130434782605,7.0,8.76923076923077,30,258,0.11627906976744186
49,adult,workclass,49,46,119,4,1,4,-1,0.021739130434782605,0.021739130434782605,8.0,9.538461538461538,29,262,0.11068702290076336
50,adult,workclass,50,56,141,6,1,6,-1,0.017857142857142856,0.017857142857142856,7.5,8.857142857142858,26,298,0.087248322147651
51,adult,workclass,51,51,137,5,1,5,-1,0.019607843137254905,0.019607843137254898,7.5,8.928571428571429,27,294,0.09183673469387756
52,adult,workclass,52,49,123,4,1,9,-1,0.02040816326530612,0.020408163265306117,7.0,9.538461538461538,34,278,0.1223021582733813
53,adult,workclass,53,52,147,5,1,7,-1,0.01923076923076923,0.019230769230769232,9.0,10.117647058823529,31,314,0.09872611464968153
54,adult,workclass,54,44,120,5,1,5,-1,0.02272727272727273,0.02272727272727273,7.5,9.083333333333334,27,266,0.10150375939849623
55,adult,workclass,55,51,148,4,1,4,-1,0.019607843137254898,0.019607843137254905,8.0,10.066666666666666,28,322,0.08695652173913043
56,adult,workclass,56,46,116,5,1,7,-1,0.021739130434782608,0.021739130434782608,7.0,9.23076923076923,22,264,0.08333333333333333
57,adult,workclass,57,41,135,5,1,5,-1,0.024390243902439025,0.02439024390243902,8.0,9.933333333333334,32,302,0.10596026490066225
58,adult,workclass,58,55,134,6,1,2,-1,0.01818181818181818,0.01818181818181818,8.0,9.307692307692308,25,302,0.08278145695364239
59,adult,workclass,59,51,140,5,1,2,-1,0.019607843137254898,0.019607843137254905,8.0,9.692307692307692,36,318,0.11320754716981132
60,adult,workclass,60,37,103,4,1,3,-1,0.02702702702702703,0.027027027027027032,8.0,9.066666666666666,26,244,0.10655737704918032
61,adult,workclass,61,50,125,6,1,10,-1,0.02,0.019999999999999997,7.0,8.153846153846153,24,288,0.08333333333333333
62,adult,workclass,62,54,117,6,1,4,-1,0.01851851851851852,0.018518518518518517,7.5,8.75,30,260,0.11538461538461539
63,adult,workclass,63,56,131,5,1,3,-1,0.017857142857142856,0.017857142857142856,6.5,9.583333333333334,38,278,0.1366906474820144
64,adult,workclass,64,48,138,4,1,3,-1,0.020833333333333332,0.020833333333333332,7.0,9.076923076923077,26,292,0.08904109589041095
65,adult,workclass,65,53,130,5,1,10,-1,0.018867924528301886,0.018867924528301886,7.0,9.076923076923077,28,286,0.0979020979020979
66,adult,workclass,66,51,139,5,1,4,-1,0.0196078431372549,0.019607843137254898,8.0,9.133333333333333,30,312,0.09615384615384616
67,adult,workclass,67,48,143,5,1,2,-1,0.020833333333333332,0.020833333333333332,8.5,10.833333333333334,26,314,0.08280254777070063
68,adult,workclass,68,51,138,4,1,3,-1,0.0196078431372549,0.0196078431372549,9.0,10.23076923076923,35,300,0.11666666666666667
69,adult,workclass,69,52,136,5,1,6,-1,0.01923076923076922,0.01923076923076923,7.5,9.642857142857142,32,310,0.1032258064516129
70,adult,workclass,70,52,136,5,1,5,-1,0.01923076923076923,0.01923076923076923,7.5,8.857142857142858,24,294,0.08163265306122448
71,adult,workclass,71,51,142,4,1,3,-1,0.019607843137254905,0.019607843137254898,7.5,8.5,27,302,0.08940397350993377
72,adult,workclass,72,51,134,5,1,5,-1,0.019607843137254898,0.019607843137254898,7.5,8.857142857142858,33,304,0.10855263157894737
73,adult,workclass,73,46,132,4,1,2,-1,0.021739130434782615,0.021739130434782615,7.0,9.538461538461538,29,292,0.09931506849315068
74,adult,workclass,74,48,113,5,1,4,-1,0.020833333333333332,0.020833333333333332,7.0,9.384615384615385,25,244,0.10245901639344263
75,adult,workclass,75,48,128,5,1,3,-1,0.020833333333333332,0.020833333333333332,6.5,9.0,28,284,0.09859154929577464
76,adult,workclass,76,49,135,6,1,3,-1,0.02040816326530612,0.02040816326530613,7.0,8.615384615384615,28,302,0.09271523178807947
77,adult,workclass,77,47,136,5,1,3,-1,0.021276595744680844,0.021276595744680847,7.5,9.142857142857142,26,290,0.0896551724137931
78,adult,workclass,78,49,135,5,1,3,-1,0.02040816326530612,0.020408163265306128,7.0,8.181818181818182,19,304,0.0625
79,adult,workclass,79,42,112,4,1,4,-1,0.023809523809523805,0.023809523809523808,6.5,8.333333333333334,25,262,0.09541984732824428
80,adult,workclass,80,53,144,6,1,4,-1,0.018867924528301886,0.018867924528301886,8.0,9.2,33,304,0.10855263157894737
81,adult,workclass,81,49,127,5,1,3,-1,0.020408163265306128,0.02040816326530612,7.0,8.384615384615385,37,274,0.13503649635036497
82,adult,workclass,82,51,138,5,1,5,-1,0.0196078431372549,0.019607843137254912,7.0,10.384615384615385,27,304,0.08881578947368421
83,adult,workclass,83,49,129,5,1,7,-1,0.020408163265306117,0.02040816326530612,7.5,9.285714285714286,22,298,0.0738255033557047
84,adult,workclass,84,50,135,6,1,12,-1,0.02,0.020000000000000004,7.0,10.307692307692308,24,306,0.0784313725490196
85,adult,workclass,85,54,141,5,1,6,-1,0.018518518518518517,0.01851851851851852,8.5,10.357142857142858,25,306,0.08169934640522876
86,adult,workclass,86,46,113,6,1,5,-1,0.021739130434782608,0.021739130434782605,6.0,8.454545454545455,29,254,0.1141732283464567
87,adult,workclass,87,55,155,6,1,6,-1,0.01818181818181818,0.018181818181818184,8.0,9.933333333333334,27,336,0.08035714285714286
88,adult,workclass,88,50,145,5,1,5,-1,0.02,0.019999999999999997,7.5,8.714285714285714,23,306,0.07516339869281045
89,adult,workclass,89,49,130,4,1,2,-1,0.02040816326530612,0.02040816326530612,7.5,9.75,26,296,0.08783783783783784
90,adult,workclass,90,44,124,5,1,4,-1,0.02272727272727272,0.02272727272727273,8.0,9.4,26,276,0.09420289855072464
91,adult,workclass,91,52,136,5,1,5,-1,0.019230769230769232,0.01923076923076923,6.5,8.666666666666666,36,312,0.11538461538461539
92,adult,workclass,92,48,130,5,1,4,-1,0.020833333333333332,0.020833333333333332,7.0,9.307692307692308,37,276,0.13405797101449277
93,adult,workclass,93,51,110,6,1,8,-1,0.019607843137254905,0.019607843137254905,6.5,8.25,31,250,0.124
94,adult,workclass,94,49,111,7,1,4,-1,0.020408163265306117,0.02040816326530612,6.0,7.636363636363637,31,240,0.12916666666666668
95,adult,workclass,95,43,121,5,1,3,-1,0.02325581395348837,0.023255813953488372,7.0,9.692307692307692,22,274,0.08029197080291971
96,adult,workclass,96,49,121,6,1,8,-1,0.02040816326530612,0.02040816326530612,7.5,9.25,32,272,0.11764705882352941
97,adult,workclass,97,48,132,4,1,3,-1,0.020833333333333332,0.02083333333333334,7.5,9.857142857142858,22,308,0.07142857142857142
98,adult,workclass,98,58,148,6,1,7,-1,0.01724137931034483,0.017241379310344827,7.5,8.928571428571429,30,322,0.09316770186335403
99,adult,workclass,99,51,129,5,1,2,-1,0.019607843137254898,0.019607843137254898,7.5,10.166666666666666,31,278,0.11151079136690648
,dataset_name,feature_name,tree_id,nodes,edges,diameter,weak_components,strong_components,node_connectivity,mean_hub_score,mean_auth_score,median_degree,mean_degree,depth,num_of_branches,branching_ratio
0,adult,fnlwgt,0,33,53,7,1,14,-1,0.030303030303030304,0.030303030303030304,5.0,5.5,19,110,0.17272727272727273
1,adult,fnlwgt,1,36,58,6,1,7,-1,0.027777777777777776,0.027777777777777776,4.0,5.142857142857143,18,122,0.14754098360655737
2,adult,fnlwgt,2,35,58,8,1,6,-1,0.028571428571428577,0.028571428571428567,4.5,4.625,23,118,0.19491525423728814
3,adult,fnlwgt,3,31,48,7,1,3,-1,0.03225806451612903,0.03225806451612903,4.0,4.428571428571429,14,100,0.14
4,adult,fnlwgt,4,34,55,7,1,7,-1,0.029411764705882353,0.02941176470588236,4.5,4.875,22,116,0.1896551724137931
5,adult,fnlwgt,5,34,57,7,1,10,-1,0.029411764705882353,0.029411764705882342,4.5,5.375,21,120,0.175
6,adult,fnlwgt,6,35,54,7,1,7,-1,0.02857142857142857,0.02857142857142857,4.5,4.875,19,116,0.16379310344827586
7,adult,fnlwgt,7,32,49,7,1,3,-1,0.03125,0.03125,4.0,4.142857142857143,28,100,0.28
8,adult,fnlwgt,8,35,63,6,1,10,-1,0.02857142857142857,0.02857142857142857,5.0,5.222222222222222,18,128,0.140625
9,adult,fnlwgt,9,41,64,10,1,23,-1,0.024390243902439025,0.024390243902439022,4.0,4.571428571428571,20,132,0.15151515151515152
10,adult,fnlwgt,10,39,57,7,1,10,-1,0.02564102564102564,0.02564102564102564,4.0,4.428571428571429,27,116,0.23275862068965517
11,adult,fnlwgt,11,33,60,6,1,5,-1,0.030303030303030297,0.030303030303030304,5.0,5.333333333333333,16,126,0.12698412698412698
12,adult,fnlwgt,12,39,64,7,1,8,-1,0.025641025641025637,0.025641025641025647,5.0,5.222222222222222,18,132,0.13636363636363635
13,adult,fnlwgt,13,44,66,9,1,12,-1,0.022727272727272728,0.022727272727272728,4.5,4.5,23,138,0.16666666666666666
14,adult,fnlwgt,14,38,57,7,1,4,-1,0.02631578947368421,0.02631578947368421,4.0,5.142857142857143,25,116,0.21551724137931033
15,adult,fnlwgt,15,39,60,8,1,10,-1,0.025641025641025647,0.025641025641025647,4.5,5.75,29,124,0.23387096774193547
16,adult,fnlwgt,16,42,66,6,1,8,-1,0.023809523809523805,0.023809523809523808,4.5,4.666666666666667,19,136,0.13970588235294118
17,adult,fnlwgt,17,35,58,5,1,10,-1,0.02857142857142857,0.028571428571428567,4.5,5.5,19,118,0.16101694915254236
18,adult,fnlwgt,18,33,53,6,1,5,-1,0.030303030303030304,0.030303030303030304,4.5,4.75,23,112,0.20535714285714285
19,adult,fnlwgt,19,45,70,7,1,10,-1,0.02222222222222222,0.022222222222222227,5.0,5.375,29,144,0.2013888888888889
20,adult,fnlwgt,20,46,75,6,1,4,-1,0.021739130434782615,0.021739130434782605,5.0,5.777777777777778,25,152,0.16447368421052633
21,adult,fnlwgt,21,26,46,5,1,3,-1,0.03846153846153845,0.038461538461538464,4.5,5.125,16,94,0.1702127659574468
22,adult,fnlwgt,22,37,62,7,1,7,-1,0.027027027027027025,0.02702702702702703,4.5,4.5,24,130,0.18461538461538463
23,adult,fnlwgt,23,35,50,6,1,8,-1,0.028571428571428567,0.028571428571428577,4.5,4.625,20,102,0.19607843137254902
24,adult,fnlwgt,24,41,72,6,1,3,-1,0.02439024390243902,0.02439024390243902,4.5,5.25,20,148,0.13513513513513514
25,adult,fnlwgt,25,48,74,7,1,11,-1,0.020833333333333332,0.020833333333333332,4.5,5.25,24,150,0.16
26,adult,fnlwgt,26,36,59,7,1,7,-1,0.027777777777777776,0.027777777777777776,4.5,4.75,18,124,0.14516129032258066
27,adult,fnlwgt,27,43,63,10,1,9,-1,0.023255813953488372,0.02325581395348838,4.0,4.571428571428571,31,130,0.23846153846153847
28,adult,fnlwgt,28,45,71,9,1,11,-1,0.022222222222222227,0.02222222222222222,4.0,4.428571428571429,22,148,0.14864864864864866
29,adult,fnlwgt,29,38,55,7,1,10,-1,0.026315789473684216,0.026315789473684216,4.0,5.0,19,112,0.16964285714285715
30,adult,fnlwgt,30,37,58,6,1,7,-1,0.027027027027027025,0.027027027027027032,4.0,4.142857142857143,21,122,0.1721311475409836
31,adult,fnlwgt,31,38,63,6,1,8,-1,0.026315789473684216,0.026315789473684216,5.0,5.888888888888889,20,128,0.15625
32,adult,fnlwgt,32,38,60,6,1,10,-1,0.02631578947368421,0.02631578947368421,4.5,4.5,21,124,0.1693548387096774
33,adult,fnlwgt,33,44,72,6,1,9,-1,0.02272727272727273,0.022727272727272728,4.5,5.25,23,150,0.15333333333333332
34,adult,fnlwgt,34,38,62,6,1,10,-1,0.02631578947368421,0.026315789473684206,5.0,5.333333333333333,19,126,0.15079365079365079
35,adult,fnlwgt,35,32,59,5,1,6,-1,0.03125,0.03125,4.5,5.75,17,120,0.14166666666666666
36,adult,fnlwgt,36,37,66,5,1,9,-1,0.02702702702702703,0.02702702702702703,5.5,5.9,21,138,0.15217391304347827
37,adult,fnlwgt,37,34,62,5,1,4,-1,0.029411764705882353,0.029411764705882353,5.0,5.555555555555555,29,130,0.2230769230769231
38,adult,fnlwgt,38,38,65,7,1,11,-1,0.026315789473684216,0.02631578947368421,6.0,5.777777777777778,19,134,0.1417910447761194
39,adult,fnlwgt,39,32,52,6,1,12,-1,0.03125,0.03125000000000001,4.5,5.625,17,114,0.14912280701754385
40,adult,fnlwgt,40,39,54,7,1,3,-1,0.02564102564102564,0.02564102564102564,3.5,4.0,24,110,0.21818181818181817
41,adult,fnlwgt,41,33,50,6,1,9,-1,0.030303030303030304,0.030303030303030304,4.5,4.5,20,102,0.19607843137254902
42,adult,fnlwgt,42,35,54,9,1,8,-1,0.028571428571428577,0.02857142857142857,4.0,5.285714285714286,23,112,0.20535714285714285
43,adult,fnlwgt,43,42,71,6,1,8,-1,0.023809523809523808,0.023809523809523808,4.5,5.75,21,146,0.14383561643835616
44,adult,fnlwgt,44,34,54,6,1,8,-1,0.029411764705882353,0.029411764705882346,4.5,4.75,20,110,0.18181818181818182
45,adult,fnlwgt,45,34,57,7,1,9,-1,0.029411764705882353,0.02941176470588235,4.5,5.5,14,120,0.11666666666666667
46,adult,fnlwgt,46,32,52,6,1,12,-1,0.03125,0.03125,5.0,6.125,23,110,0.20909090909090908
47,adult,fnlwgt,47,38,59,8,1,9,-1,0.026315789473684216,0.02631578947368421,4.5,5.5,29,122,0.23770491803278687
48,adult,fnlwgt,48,45,66,10,1,11,-1,0.022222222222222223,0.022222222222222216,4.5,5.25,21,134,0.15671641791044777
49,adult,fnlwgt,49,44,66,7,1,10,-1,0.022727272727272728,0.022727272727272728,5.0,5.333333333333333,23,140,0.16428571428571428
50,adult,fnlwgt,50,30,55,7,1,12,-1,0.03333333333333334,0.03333333333333333,4.5,5.5,19,112,0.16964285714285715
51,adult,fnlwgt,51,32,55,8,1,7,-1,0.03125,0.03125,4.5,4.75,13,116,0.11206896551724138
52,adult,fnlwgt,52,36,54,7,1,10,-1,0.027777777777777783,0.027777777777777776,4.0,5.142857142857143,26,110,0.23636363636363636
53,adult,fnlwgt,53,35,58,5,1,2,-1,0.028571428571428564,0.02857142857142857,4.0,4.428571428571429,19,128,0.1484375
54,adult,fnlwgt,54,40,74,5,1,2,-1,0.024999999999999994,0.024999999999999998,5.5,5.6,31,156,0.1987179487179487
55,adult,fnlwgt,55,34,64,6,1,7,-1,0.029411764705882346,0.029411764705882353,5.5,5.9,24,142,0.16901408450704225
56,adult,fnlwgt,56,41,72,6,1,6,-1,0.024390243902439025,0.024390243902439025,4.5,5.125,30,148,0.20270270270270271
57,adult,fnlwgt,57,37,55,7,1,8,-1,0.02702702702702702,0.02702702702702703,3.5,3.5,22,114,0.19298245614035087
58,adult,fnlwgt,58,39,67,7,1,7,-1,0.02564102564102564,0.02564102564102564,5.0,5.125,22,138,0.15942028985507245
59,adult,fnlwgt,59,35,53,9,1,12,-1,0.02857142857142857,0.02857142857142857,4.5,4.5,21,108,0.19444444444444445
60,adult,fnlwgt,60,33,55,6,1,3,-1,0.0303030303030303,0.030303030303030297,4.0,4.571428571428571,19,112,0.16964285714285715
61,adult,fnlwgt,61,35,60,7,1,12,-1,0.028571428571428577,0.02857142857142857,5.0,5.571428571428571,27,122,0.22131147540983606
62,adult,fnlwgt,62,41,62,7,1,17,-1,0.024390243902439022,0.024390243902439022,4.0,4.714285714285714,24,132,0.18181818181818182
63,adult,fnlwgt,63,31,47,6,1,6,-1,0.03225806451612903,0.03225806451612903,4.0,4.0,18,96,0.1875
64,adult,fnlwgt,64,35,56,7,1,13,-1,0.02857142857142857,0.028571428571428577,4.5,5.25,23,116,0.19827586206896552
65,adult,fnlwgt,65,39,62,6,1,5,-1,0.025641025641025637,0.025641025641025647,4.0,4.0,22,128,0.171875
66,adult,fnlwgt,66,31,50,6,1,6,-1,0.03225806451612903,0.03225806451612903,5.0,5.666666666666667,23,112,0.20535714285714285
67,adult,fnlwgt,67,34,53,7,1,3,-1,0.029411764705882353,0.029411764705882353,4.5,4.666666666666667,24,108,0.2222222222222222
68,adult,fnlwgt,68,35,60,6,1,8,-1,0.028571428571428564,0.02857142857142857,5.5,6.0,22,134,0.16417910447761194
